0.07894751800554016	0.0999999030490957
0.15789487811634348	0.0999999030490957
0.3157895983379501	0.0999999030490957
0.4736843185595567	0.0999999030490957
0.6315790387811634	0.0999999030490957
0.6477694153663868	0.0999999030490957
0.6710527188365651	0.08198864327105358
0.6742136971222517	0.08001394946039864
0.691560529177848	0.0691908933353808
0.7062089651359073	0.061584764542036256
0.7079050998257878	0.06060146938194337
0.7105263988919668	0.05935223843963198
0.7426758609683388	0.046203927164028755
0.7688117545987707	0.03792686900742292
0.7781019468774346	0.035368949370795585
0.7894737590027701	0.03254152883123387
0.8132967416924559	0.027036386848995713
0.8320313203124999	0.023357195621400227
0.8482216968977233	0.020632676653431232
0.8684211191135733	0.017631895385067275
0.8835706857754608	0.015786768806124715
0.8949424979007964	0.01438448787295316
0.9190160459423964	0.01208614821193081
0.9473684792243767	0.009821711768793732
0.9546156001720482	0.009261765197862438
0.9603207804925554	0.008858661575688438
0.9902729771752186	0.007099925827757817
1.000873818986972	0.006378039503145389
1.0067331933701955	0.005455591162208516
1.0116674033771207	0.00498631052923397
1.0263158393351801	0.0044740283750296745
1.0482884932722691	0.0038451144168325678
1.0676398481431786	0.003359816228994462
1.0856805534809988	0.002979168959319265
1.1052631994459834	0.0026130404166810773
1.1233039047838038	0.0023115206495611562
1.1404194457453256	0.0020691369197183085
1.161235644212041	0.001796895367279403
1.1842105595567867	0.0015523685483251573
1.1996492400862677	0.0014009826309309276
1.2144325958492037	0.001274274335481349
1.2380242874448144	0.0010920434467196053
1.26315791966759	0.0009296909611749894
1.2765728031239179	0.0008521374754598515
1.2893709103293802	0.0007847596099573224
1.3148129306775882	0.0006636774245396585
1.3421052797783932	0.000553362449289328
1.3530530582312585	0.0005168974919286318
1.363229866370542	0.00048329282656998365
1.3912160887535707	0.0004023891043744042
1.4210526398891965	0.00032851106701855127
1.4286081489623008	0.0003117683895367697
1.4347759114709575	0.00029763503785153574
1.4605263199445981	0.0002482803148053595
1.4646895596379412	0.00023961989918083924
1.4926179592474513	0.00019179761559873733
