0.12684058528141837,1.2576159798582488e-06
0.13460003861829073,1.0742636090156136e-06
0.14168142499635533,9.156535623060069e-07
0.15095970531181982,7.9340043840371e-07
0.16010433639688126,7.155756174922961e-07
0.16990195430455773,6.55612891061538e-07
0.180299656839694,6.070026191692783e-07
0.19133609638551605,5.885164670952498e-07
0.20081257078806047,5.990579112238235e-07
0.21088110601286877,5.546967147156325e-07
0.2237817416524916,4.739518880877268e-07
0.2387188572309088,4.056997649480138e-07
0.25199924625168,3.4786322970299775e-07
0.2688199059085541,2.980335663377968e-07
0.2845575791734425,2.509519681305774e-07
0.30104707237536643,2.0820310493629376e-07
0.3192918599302255,1.7948386699363673e-07
0.33995128720880213,1.510401474723993e-07
0.36059894984360397,1.3041547686880664e-07
0.3880444843825421,1.1344777802287508e-07
0.4118170506948643,9.211630878084686e-08
0.4383597701199037,7.793838284235113e-08
0.46661457835764525,6.663729876521019e-08
0.49539957532788803,5.736300661365301e-08
0.5267721421566299,4.9199340896759325e-08
0.5601297770372631,4.173572636652985e-08
0.5980065425007991,3.308287145943696e-08
0.6361708278397659,2.634711859173979e-08
0.6774925623674491,2.1365728687947223e-08
0.7203945074803293,1.8124515285943996e-08
0.7660143550903272,1.5459820098361188e-08
0.8186803522628252,1.2676332109888438e-08
0.8700130514373092,1.0073879578018199e-08
0.9260957110748149,8.79559066070896e-09
0.9812731336363691,8.694545868305366e-09
1.0429665009393192,9.028812053100286e-09
1.1073270557970125,8.32880310159259e-09
1.175106686304198,8.0329503781294e-09
1.2464372087298228,7.825090150056879e-09
1.3234055047796496,8.326269868569806e-09
1.4044698620681961,9.35078647957146e-09
1.4875340918072486,1.1888613727036902e-08
1.5449764321927506,1.5707961107121264e-08
1.587404361308049,2.1234903957183865e-08
1.6134789456966556,2.918513112632548e-08
1.626749388352682,4.030571785749686e-08
1.6326110017796855,6.343939386796047e-08
1.6360350050910362,1.1624982053124342e-07
1.654060440335606,2.0393272310816974e-07
1.730725358372882,2.6084320346596667e-07
1.8403792227697924,2.474637177441185e-07
1.9568855812220396,1.9667980965428428e-07
2.096584131883562,1.6219504027304792e-07
2.217051108285158,1.4012344208896358e-07
2.3574366947169074,1.1735034048569962e-07
2.5076696482955545,9.694889857252576e-08
2.6692804000266808,8.032587816279668e-08
2.841317827820994,6.753667374739626e-08
3.0244362734435777,5.6309665603591346e-08
3.2194487958880966,5.2135978945983214e-08
3.3898525670523307,5.7679368221475427e-08
3.4849910270905045,9.267998623149792e-08
3.5200009123792864,1.7517384112760814e-07
3.5209334935190997,4.6090088292479674e-07
3.467407408422469,5.8460621220088916e-06
3.347662402826919,8.040009262079453e-06
3.157243049516969,1.4268610326685925e-05
2.97755096724204,2.2289331114210075e-05
2.808036870866422,3.266686884585715e-05
2.6794569955937813,4.788083874931936e-05
2.5869234236370935,6.584986252051238e-05
2.468425203090008,9.055328880241946e-05
