0.4,2.0857008738142997e-06
0.46578947368421053,1.27337671775286e-06
0.531578947368421,8.220988462155833e-07
0.5973684210526315,5.672898650993346e-07
0.6631578947368422,4.0984009192877256e-07
0.7289473684210526,2.82118352083955e-07
0.7947368421052632,2.158974252495783e-07
0.8605263157894737,1.8387458333441943e-07
0.9263157894736842,1.4400947485462096e-07
0.9921052631578947,1.1022668793707888e-07
1.0578947368421052,1.0008292350858334e-07
1.1236842105263158,8.308456741445475e-08
1.1894736842105265,7.341028977801601e-08
1.2552631578947369,6.472975936733825e-08
1.3210526315789473,5.460655119487433e-08
1.3868421052631579,5.276685758391782e-08
1.4526315789473685,4.9835387954314425e-08
1.5184210526315791,4.746524375669876e-08
1.5842105263157893,4.6184964295733726e-08
1.65,4.9170385581973564e-08
1.66,5.039584682387509e-08
1.67,4.919845568984418e-08
1.68,4.9362436956487195e-08
1.69,5.046281758163521e-08
1.7,4.9850287416786064e-08
1.71,5.087010998318296e-08
1.72,5.2568642865564795e-08
1.73,5.3934433868893327e-08
1.74,5.281641822766752e-08
1.75,5.54800096367588e-08
1.76,5.8021400614274324e-08
1.77,6.017661190304418e-08
1.78,6.093256621056353e-08
1.79,6.259571840841697e-08
1.8,6.569352218065255e-08
1.81,6.790441571015224e-08
1.82,7.209963372421044e-08
1.83,7.668147740540126e-08
1.84,7.911239938008842e-08
1.85,8.38229962184533e-08
1.8599999999999999,8.809126821178265e-08
1.85,8.411081789897388e-08
1.8511111111111112,8.597183213199624e-08
1.8522222222222222,8.580350178204797e-08
1.8533333333333335,8.419750894067796e-08
1.8544444444444446,8.398737076862328e-08
1.8555555555555556,8.775427846472964e-08
1.8566666666666667,9.067551423932473e-08
1.857777777777778,8.960572931587101e-08
1.858888888888889,8.86145114577716e-08
1.86,8.942351350305769e-08
1.86,8.989507645388092e-08
1.8610526315789475,9.001512548281918e-08
1.8621052631578947,8.782800759867578e-08
1.8631578947368421,9.151632155721599e-08
1.8642105263157895,9.125186087271844e-08
1.865263157894737,9.232995796119901e-08
1.8663157894736842,9.215054861426576e-08
1.8673684210526316,9.061296631570738e-08
1.868421052631579,9.709532856806911e-08
1.8694736842105264,9.544259216990997e-08
1.8705263157894736,9.660991843746362e-08
1.871578947368421,9.194284266590075e-08
1.8726315789473684,9.712084989573498e-08
1.8736842105263158,9.662257775545928e-08
1.874736842105263,1.0242348945712722e-07
1.8757894736842105,9.569709212876366e-08
1.8768421052631579,1.0138139669019472e-07
1.8778947368421053,1.0458255080630747e-07
1.8789473684210525,9.967323000459523e-08
1.88,1.0662857301033151e-07
1.881,1.0686426377164675e-07
1.8814736842105264,1.0402917051736196e-07
1.8819473684210526,1.0707910880708351e-07
1.882421052631579,1.0867800246819482e-07
1.8828947368421052,1.1022110522263408e-07
1.8833684210526316,1.0376961343478166e-07
1.8838421052631578,1.0859163382272999e-07
1.8843157894736842,1.1165210240453903e-07
1.8847894736842106,1.0671862530498174e-07
1.8852631578947368,1.1135055342746851e-07
1.8857368421052632,1.1271757479146436e-07
1.8862105263157893,1.0746159915052231e-07
1.8866842105263157,1.1146831335743037e-07
1.8871578947368421,1.1044529593115386e-07
1.8876315789473683,1.1102367339692356e-07
1.8881052631578947,1.1116787820041475e-07
1.888578947368421,1.1036124304829645e-07
1.8890526315789473,1.0960349967848704e-07
1.8895263157894735,1.1159152282558091e-07
1.89,1.1283702309615542e-07
1.891,1.1907839999655641e-07
1.89575,1.210252502134144e-07
1.9005,1.3005046896775728e-07
1.9052499999999999,1.3564046576140812e-07
1.91,1.5016073434893488e-07
1.911,1.5477050504639237e-07
1.91575,1.765024161062071e-07
1.9205,2.027624216523717e-07
1.92525,2.3432012496233769e-07
1.93,2.5547638633456184e-07
1.931,2.987244998213241e-07
1.93575,5.221395761952143e-07
1.936,3.712115374107066e-07
1.9364444444444444,4.113088641558169e-07
1.9368888888888889,6.537025727059589e-07
1.9373333333333334,7.493483672859175e-07
1.9377777777777778,8.39376730887185e-07
1.938222222222222,6.533944618655804e-07
1.9386666666666665,7.256362792377375e-07
1.939111111111111,nan
